2005,Actor,9/27/05,Acting,Viggo Mortensen
2009,Former Governor of Illinois,9/24/09,Politician,Rod Blagojevich
2004,Writer,2/24/04,Media,John Podhoretz
2000,Film actor,4/12/00,Acting,Patrick Stewart
2000,Professional Wrestler,4/19/00,Athletics,Diamond Dallas Page
2006,Actor,7/25/06,Acting,Edward Burns
2003,Historian,11/4/03,Academic,Michael Beschloss
2004,Actress,4/27/04,Acting,Rebecca Romijn
2008,Journalist,4/10/08,Media,Aram Roston
2013,Journalist,11/4/13,Media,Bob Woodruff
2011,Television Host,5/3/11,Media,Rachel Maddow
2010,Actor,9/22/10,Acting,Edward Norton
2003,Stand-Up Comedian,3/11/03,Comedy,Colin Quinn
2012,NA,3/15/12,NA,None
2008,Former U.S. senator,3/6/08,Politician,Tom Daschle
2015,Comedian,4/21/15,Comedy,Jeff Garlin
2005,Journalist,8/10/05,Media,John Hockenberry
2005,Comedian,9/28/05,Comedy,Jeff Garlin
2014,Musician,12/3/14,Musician,Dave Grohl
2003,Stand-Up Comedian,11/5/03,Comedy,Bob Newhart
2006,Journalist,12/12/06,Media,Fareed Zakaria
2011,Political Satirist,1/20/11,Media,Kambiz Hosseini and Saman Arbabi
2009,Activist,10/28/09,Advocacy,Dr. Mustafa Barghouti and Anna Baltzer
2009,Former Director of the Office of Management and Budget,4/1/09,Government,Peter R. Orszag
1999,Actor,3/2/99,Acting,Eric McCormack
2003,Journalist,6/11/03,Media,Sidney Blumenthal
2005,Adviser,11/17/05,Consultant,Richard Clarke
1999,Actor,3/11/99,Acting,"Hootie & the Blowfish, Billy Crystal"
2008,Journalist,4/23/08,Media,Howard Fineman
2010,Political Scientist,5/13/10,Consultant,Ian Bremmer
2005,Novelist,8/17/05,Media,John Irving
2010,Economist,10/25/10,Academic,Austan Goolsbee
2003,Columnist,8/18/03,Media,Jim Hightower
2013,Journalist,5/16/13,Media,George Packer
2005,Lawyer,11/3/05,Misc,Robert Ray
2012,Business Magnate,4/10/12,Business,Elon Musk
2011,Historian,3/3/11,Academic,Diane Ravitch
2009,Stand-up comedian,10/26/09,Comedy,Susie Essman
2011,Author,10/4/11,Media,Michael Lewis
2012,Former Hhs Secretary,1/23/12,Politician,Kathleen Sebelius
2001,Muppet,2/13/01,Media,Kermit the Frog
2004,Columnist,8/10/04,Media,Maureen Dowd
2009,Actor,3/31/09,Acting,Seth Rogen
2010,Actor,4/29/10,Acting,Michael Caine
2015,Author,4/20/15,Media,Gayle Tzemach Lemmon
2001,Singer,10/22/01,Musician,Lance Bass
2006,Actor,3/16/06,Acting,Vin Diesel
2011,Neurosurgeon,9/7/11,Science,Dr. Sanjay Gupta
2001,Actress,3/29/01,Acting,Jennifer Love Hewitt
2004,Broadcaster,8/31/04,Media,Ted Koppel
2003,Author,7/23/03,Media,Dick Morris
2005,Author,9/26/05,Media,Dr. Irwin Redlener
2001,Model,8/16/01,Media,Fabio
1999,Televison Actor,7/12/99,Acting,Adam Arkin
2003,Actor,3/20/03,Acting,Eddie Griffin
2003,Stand-up comedian,10/29/03,Comedy,Norm Macdonald
2014,Writer,2/27/14,Media,Kevin Roose
2011,ADMIRAL,2/3/11,Military,Admiral Michael Mullen
2008,American football quarterback,1/28/08,Athletics,Phil Simms
2012,Actress,6/13/12,Acting,Maggie Gyllenhaal
2011,Television Host,8/15/11,Media,Ali Velshi
2008,Former Governor Of Vermont,8/27/08,Politician,Howard Dean
1999,Actress,9/28/99,Acting,Melissa Joan Hart
2001,Guitarist,5/9/01,Musician,Richie Sambora
2013,Former Us Senator,5/1/13,Politician,Kay Bailey Hutchison
2007,US senator,3/12/07,Politician,Sen. Christopher Dodd
2006,Journalist,10/12/06,Media,David Mark
2009,Journalist,3/4/09,Media,Joe Nocera
2000,American Politician,3/8/00,Politician,Bob Dole
2014,Stand-Up Comedian,5/1/14,Comedy,David Spade
2009,Television Personality,11/18/09,Media,Lou Dobbs
2001,Journalist,6/14/01,Media,Jeff Greenfield
2000,Actor,7/13/00,Acting,Billy Crudup
1999,Actor,1/25/99,Acting,Matthew Lillard
2010,Author,1/4/10,Media,Michael Pollan
2007,Political Consultant,6/12/07,Consultant,Robert Shrum
2009,Racing driver,5/18/09,Athletics,Sarah Fisher
2005,Television Personality,5/11/05,Media,Al Roker
2001,Actress,12/5/01,Acting,Marg Helgenberger
2014,Baseball player,5/5/14,Athletics,Mariano Rivera
2011,Actor,3/30/11,Acting,Jake Gyllenhaal[8]
2008,Actor,5/15/08,Acting,Denis Leary
2014,Journalist,2/24/14,Media,Hooman Majd
2014,Journalist,9/2/14,Media,Ramita Navai
2000,Actor,5/2/00,Acting,Luke Wilson
2006,Actor,3/20/06,Acting,Clive Owen
2013,Television Host,5/22/13,Media,Bill O' Reilly
2001,Actor,5/29/01,Acting,Richard Schiff
2001,Actress,5/15/01,Acting,Denise Quií±ones
2004,Journalist,7/12/04,Media,Wolf Blitzer
2012,US president,9/20/12,Politician,Bill Clinton
2009,Comedian,10/29/09,Comedy,Wanda Sykes
2003,Actor,1/8/03,Acting,Ray Liotta
2010,Actor,4/7/10,Acting,Steve Carell
2006,Actor,9/19/06,Acting,Ben Affleck
2006,Journalist,6/19/06,Media,Calvin Trillin
2015,Activist,3/23/15,Advocacy,Ayaan Hirsi Ali
2005,US senator,11/8/05,Politician,Sen. John McCain
2014,Author,5/6/14,Media,Peter Schuck
2012,Journalist,1/18/12,Media,Joe Nocera
2005,Singer,3/23/05,Musician,Ozzy Osbourne
2010,Former British Prime Minister,12/13/10,Politician,Gordon Brown
2002,Film director,2/4/02,Media,Ron Howard
2004,Author,6/29/04,Media,Edward Conlon
2006,Singer-songwriter,5/18/06,Musician,Willie Nelson
2012,Former Governor of Arkansas,11/12/12,Politician,Mike Huckabee
2014,Professor,10/16/14,Academic,Bryan Stevenson
2004,US representative,8/2/04,Politician,Rep. Henry Bonilla
2014,Legal Analyst,3/11/14,Misc,Andrew Napolitano
2011,Author,3/8/11,Media,Brian Christian
2000,Actor,1/18/00,Acting,Frankie Muniz
2012,Military,10/24/12,Military,Dakota Meyer
2000,Actor,6/13/00,Acting,Mark Curry
2004,Actor,3/8/04,Acting,Val Kilmer
2014,Legal Analyst,12/1/14,Misc,Andrew Napolitano
2009,Former Us Representative,7/13/09,Politician,Barney Frank
2013,Actor,1/9/13,Acting,Jeff Bridges
2015,Professor,5/13/15,Academic,Reza Aslan
1999,Comedian,8/10/99,Comedy,Dom Irrera
2007,Freelance writer,9/12/07,Media,Robert Draper
1999,Musician,3/16/99,Musician,Chris Isaak
2013,Stand-Up Comedian,9/11/13,Comedy,Bob Odenkirk & David Cross
2006,US president,9/18/06,Politician,Bill Clinton
2007,Military,1/22/07,Military,Gen. Rupert Smith
1999,Actor,3/30/99,Acting,Omar Epps
2000,Actor,10/23/00,Acting,Kevin James
2012,Actor,8/16/12,Acting,Rob Corddry
1999,Comedian,9/22/99,Comedy,Dave Chappelle
2005,Economist,4/28/05,Academic,Steven Levitt
2004,Actor,11/29/04,Acting,Jude Law
2015,Armed Forces Officer,6/1/15,Military,Stanley McChrystal
2001,Actor,7/9/01,Acting,Sean Hayes
2003,US senator,9/15/03,Politician,Sen. John Edwards
2000,Actress,5/11/00,Acting,Betty White
2004,Adviser,3/30/04,Consultant,Richard A. Clarke
2008,Author,2/11/08,Media,Philip Shenon
2014,Broadcaster,4/23/14,Media,Robin Roberts
2010,Actor,6/29/10,Acting,Helen Mirren
2004,Actor,12/13/04,Acting,Kevin Spacey
2005,Journalist,3/8/05,Media,Brian Williams
2008,Consultant,1/1/08,Political Aide,Tim Gunn
1999,Actor,9/14/99,Acting,Tom Green
2003,Actor,1/22/03,Acting,John C. Reilly
2001,Actor,1/25/01,Acting,Topher Grace
2010,US representative,2/25/10,Politician,Rep. James Clyburn
2015,Former Mayor Of San Antonio,1/26/15,Politician,Julian Castro
2011,Legal Analyst,10/27/11,Misc,Andrew Napolitano
2003,NA,6/8/03,NA,Looking Beyond The Show
2014,Journalist,7/28/14,Media,Sonia Nazario
2006,Author,3/7/06,Media,Eugene Linden
2015,Reporter,1/29/15,Media,Sarah Chayes
2011,Baseball player,1/19/11,Athletics,Paul Clemens
2005,Radio Personality,12/13/05,Media,Howard Stern
2011,Journalist,11/2/11,Media,Tom Brokaw
2014,Actress,6/25/14,Acting,Keira Knightley
2013,United States Senate member,8/12/13,Politician,Rand Paul
2002,Actor,9/18/02,Acting,Damon Wayans
2015,Actor,4/15/15,Acting,Billy Crystal
2005,Former Governor Of Vermont,6/23/05,Politician,Howard Dean
2005,Political figure,1/24/05,Politician,Richard Viguerie
2005,Actor,8/8/05,Acting,Paul Rudd
2007,Actor,8/7/07,Acting,Andy Samberg
2014,Foreign Policy Analyst,3/6/14,Academic,Kimberly Marten
2007,Author,4/30/07,Media,Christopher Hitchens
2000,Stand-Up Comedian,3/13/00,Comedy,Eddie Izzard
2011,Journalist,6/13/11,Media,Alex Prud'homme
2002,Journalist,3/13/02,Media,Joe Klein
2009,Political satirist,6/2/09,Media,P.J. O'Rourke
2014,Stand-up comedian,10/7/14,Comedy,Wyatt Cenac
2012,Beach Volleyball Player,8/14/12,Athletics,Misty May-Treanor
2005,Rock duo,12/1/05,Musician,The White Stripes
2011,Editor,5/5/11,Media,Jon Meacham
2013,Actor,10/1/13,Acting,David Mitchell
2006,Historian,2/1/06,Academic,Michael Beschloss
2011,Actor,12/6/11,Acting,Jonah Hill
1999,Comedian,10/26/99,Comedy,Louie Anderson
2003,Writer,4/1/03,Media,Anthony Swofford
2008,Author,2/13/08,Media,Mark Siegel
2013,Actor,8/6/13,Acting,Liam Hemsworth
1999,Comedian,6/28/99,Comedy,Margaret Cho
2014,Nyc Mayor,2/3/14,Politician,Bill de Blasio
2002,Actress,4/10/02,Acting,Patricia Arquette
2012,Comedian,7/16/12,Comedy,Louis C.K.
2004,Journalist,3/11/04,Media,Paula Zahn
2009,Actor,2/3/09,Acting,Dev Patel
2011,Journalist,2/16/11,Media,Brian Williams
2012,Governor Of New Jersey,12/6/12,Politician,Chris Christie
2011,Rock Band,4/11/11,Musician,Foo Fighters
2013,Professor,7/17/13,Academic,Reza Aslan
2014,Actor,3/12/14,Acting,Jason Bateman
2007,Academic,2/12/07,Academic,Jeffrey Rosen
2004,Actor,4/8/04,Acting,Jason Bateman
2005,Writer,1/18/05,Media,Jim Wallis
2014,Journalist,7/21/14,Media,Sue Turton
2011,Actor,4/13/11,Acting,Tracy Morgan
2006,Lawyer,7/17/06,Misc,Gordon G. Chang
2013,Filmmaker,2/27/13,Media,R. J. Cutler
2011,Actor,8/16/11,Acting,Matt Long
2012,Business Magnate,11/27/12,Business,Warren Buffett and Carol Loomis
2000,Comedian,9/25/00,Comedy,Jonathan Katz
2014,Professor,4/30/14,Academic,Martin Gilens & Benjamin Page
2010,Film Director,6/21/10,Media,Josh Fox
2010,Actor,6/2/10,Acting,Morgan Freeman
2009,Television Personality,3/12/09,Media,Jim Cramer
2012,Former Governor Of New Mexico,6/5/12,Politician,Gary Johnson
2014,Lawyer,6/9/14,Misc,Philip K. Howard
2011,Former Secretary Of Defense,2/23/11,Politician,Donald Rumsfeld
2004,Former Governor Of Nebraska,10/26/04,Politician,Bob Kerrey
2002,Actress,12/11/02,Acting,Sandra Bullock
2003,Actor,1/28/03,Acting,Sam Rockwell
2004,Adviser,9/21/04,Consultant,Richard Clarke
2009,Correspondent,1/21/09,Media,David Sanger
2012,Author,6/4/12,Media,Thomas Mann & Norman Ornstein
2011,EPA administrator,5/19/11,Government,Lisa P. Jackson
2012,Actor,3/13/12,Acting,Will Ferrell
2000,Actor,12/6/00,Acting,Chris O'Donnell
1999,Actor,4/12/99,Acting,Ernie Hudson
2013,Journalist,1/15/13,Media,Bob Schieffer
2004,Actress,1/8/04,Acting,Charlize Theron
2008,Journalist,4/8/08,Media,Cokie Roberts
2007,Comedian,9/10/07,Comedy,Jeff Garlin
1999,Actor,3/4/99,Acting,Ryan Phillippe
2005,Former United States Secretary of Labor,4/18/05,Politician,Robert Reich
2004,Activist,7/6/04,Advocacy,Ralph Nader (show hosted by Stephen Colbert)
2000,Actor,1/11/00,Acting,Will Ferrell
1999,Actor,3/17/99,Acting,"Frank DeCaro's Oscar Special, John Larroquette"
2014,Journalist,6/4/14,Media,Gihan Ibrahim
2002,Actor,11/13/02,Acting,Kiefer Sutherland
2000,Football Player,1/10/00,Athletics,Joe Montana
2013,Biographer,11/11/13,Media,Doris Kearns Goodwin
2011,Actress,10/31/11,Acting,Mindy Kaling
2005,Journalist,6/9/05,Media,Matt Lauer
2004,Television Personality,3/16/04,Media,John Stossel
2006,Professor,8/21/06,Academic,Reza Aslan
2007,Historian,5/9/07,Academic,Michael Beschloss
2004,US senator,7/28/04,Politician,Sen. Joe Biden
1999,Actress,5/11/99,Acting,Paula Cale
2014,Comedian,6/23/14,Comedy,Bill Maher
2006,Author,2/21/06,Media,Sarah Vowell
2014,Actor,11/18/14,Acting,Benedict Cumberbatch
2006,Former Governor Of Rhode Island,12/11/06,Politician,Lincoln Chafee
2013,Businessman,12/17/13,Business,Erik Prince
2011,Chef,12/12/11,Misc,Anne Burrell
2014,Writer,7/14/14,Media,Dahlia Lithwick
2006,Former Governor Of Vermont,5/15/06,Politician,Howard Dean
2006,Television Personality,10/11/06,Media,Lou Dobbs
2007,Commentator,8/13/07,Media,Bill Kristol
2003,Former United States Secretary of State,9/16/03,Politician,Madeleine Albright
2000,Singer-songwriter,1/5/00,Musician,Robbie Williams
2004,Commentator,11/4/04,Media,William Kristol
2003,Television Presenter,5/7/03,Media,Graham Norton
2009,Attorney,5/20/09,Misc,Elizabeth Edwards
2006,Actor,12/20/06,Acting,Ben Stiller
2012,Author,8/29/12,Media,Herman Cain
2012,Law Professor,4/4/12,Academic,Jack Goldsmith
2010,Former Senior Advisor To The Presidnet,6/28/10,Political Aide,David Axelrod
2001,Film Actress,12/12/01,Acting,Janeane Garofalo
2004,Stunt Perfomrer,4/1/04,Acting,Johnny Knoxville
1999,Actor,12/20/99,Acting,David Boreanaz
2001,American football quarterback,1/24/01,Athletics,Terry Bradshaw
2009,Author,5/13/09,Media,Husain Haqqani
1999,Actress,12/14/99,Acting,Shannen Doherty
2009,Editor,1/15/09,Media,Bethany McLean
2000,Actor,3/7/00,Acting,Kevin Pollak
2000,Actress,1/4/00,Acting,Cynthia Nixon
2010,Lawyer,1/11/10,Misc,John Yoo
2015,Actress,4/27/15,Acting,Elizabeth Olsen
2014,Actor,5/7/14,Acting,Seth Rogen
2005,Comedian,5/10/05,Comedy,Wanda Sykes
2011,Author,8/8/11,Media,Mark Adams
2009,Musician,3/19/09,Musician,Bruce Springsteen
2015,Comedian,8/5/15,Comedy,Louis C.K.
2007,Psychologist,3/29/07,Academic,Philip Zimbardo
2012,Actress,3/6/12,Acting,Julianne Moore
2000,Actor,1/19/00,Acting,Freddie Prinze Jr.
2004,Physician,6/15/04,Science,Hassan Ibrahim
2004,Writer,12/8/04,Media,Seth Mnookin
2000,Filmmaker,11/9/00,Media,Michael Moore
1999,Television Host,6/22/99,Media,Jimmy Kimmel
2001,Film Actor,6/27/01,Acting,Jet Li
2013,United States Senator,8/8/13,Politician,Kirsten Gillibrand
2014,Writer,12/10/14,Media,Suki Kim
2001,Comedian,8/7/01,Comedy,Joe Rogan
2010,Professor,6/15/10,Academic,James M. Tabor
2007,US senator,8/22/07,Politician,Sen. Barack Obama
2014,Talk show host,9/11/14,Media,Tavis Smiley
2003,Actor,5/13/03,Acting,Joshua Jackson
2003,Former National Security Advisio\R,10/20/03,Government,Henry Kissinger
2000,Film actress,1/24/00,Acting,Selma Blair
2008,Former U.S. Representative,9/3/08,Politician,Newt Gingrich
2015,Orca Trainer,3/26/15,Athletics,John Hargrove
2003,Actor,2/19/03,Acting,Jeff Daniels
2005,Attorney,4/25/05,Misc,Floyd Abrams
2014,Film Director,2/19/14,Media,David O. Russell
2007,Stand-Up Comedian,6/7/07,Comedy,Eddie Izzard
2003,Actress,7/21/03,Acting,Gabrielle Union
2004,Actor,8/18/04,Acting,Burt Reynolds
2002,Actress,2/19/02,Acting,Jeri Ryan
2004,Former Mayor Of New York,9/30/04,Politician,Rudolph Giuliani
2007,Former United States Secretary of Education,5/22/07,Politician,Margaret Spellings
2001,White House Sommunications Director,11/7/01,Political Aide,George Stephanopoulos
2013,Actor,4/29/13,Acting,Jon Hamm
2011,Historian,5/18/11,Academic,Richard Beeman
2012,Minority Leader of the United States House of Representatives,10/25/12,Politician,Nancy Pelosi
2002,Actor,5/6/02,Acting,Simon Baker
2008,Author Of Novels,10/21/08,Media,Christopher Buckley
2003,Rapper,6/12/03,Musician,Ludacris
2004,US senator,11/3/04,Politician,Sen. Charles Schumer
2009,Journalist,4/28/09,Media,Clifford May
2007,President,9/25/07,Politician,President Evo Morales
2011,Comedian,4/14/11,Comedy,Ricky Gervais
2013,Actor,12/18/13,Acting,"Steve Carell, Will Ferrell, David Koechner & Paul Rudd"
1999,Actress,11/2/99,Acting,Jennifer Love Hewitt
2000,Former Mayor Of Cincinatti,1/20/00,Politician,Jerry Springer
2015,Comedian,6/25/15,Comedy,Richard Lewis
2014,Former Us Secretary Of State,7/15/14,Politician,Hillary Clinton
2004,Actress,1/22/04,Acting,Erika Christensen
2008,Author,7/21/08,Media,Richard Bitner
2007,US representative,6/4/07,Politician,Rep. Ron Paul
2006,Journalist,6/14/06,Media,Tim Russert
2011,Actor,3/10/11,Acting,Trey Parker & Matt Stone
1999,Actor,7/1/99,Acting,Rob Schneider
2000,Writer,8/4/00,Media,Robert Reich and Ben Stein
2008,Comedian,9/16/08,Comedy,Ricky Gervais
2009,Journalist,12/3/09,Media,Michael Specter
1999,Actress,10/6/99,Acting,Brooke Shields
2013,Actress,11/18/13,Acting,Elizabeth Olsen
2011,Political Figure,12/8/11,Politician,Ed Gillespie
2011,Actor,11/10/11,Acting,Adam Sandler
2000,Actor,11/27/00,Acting,John Goodman
2008,Comedian,10/15/08,Comedy,Richard Lewis
2001,Actress,11/28/01,Acting,Jennifer Garner
2009,Comedian,10/1/09,Comedy,Joy Behar
2002,Actor,4/8/02,Acting,Tony Danza
2011,Author,3/21/11,Media,Sarah Vowell
2002,Editor,4/29/02,Media,Susan Caskie
2014,Author,8/5/14,Media,Helen Thorpe
2001,Film Actress,1/30/01,Acting,Dyan Cannon
2001,Actor,2/26/01,Acting,Ted Danson
2002,Actor,12/18/02,Acting,Edward Norton
2005,Broadcaster,8/4/05,Media,Miles O'Brien
2015,US president,7/21/15,Politician,Barack Obama
2011,Former Lieutenant Governor of Maryland,2/1/11,Politician,Michael Steele
2011,Television Host,6/8/11,Media,Larry King
2003,Actor,11/6/03,Acting,Colin Firth
2010,Actress,8/25/10,Acting,Drew Barrymore
2013,Actor,11/14/13,Acting,Geoffrey Rush
2007,Film actor,1/11/07,Acting,Peter O'Toole
2001,Actor,8/9/01,Acting,Jason Biggs
2006,Comedian,6/15/06,Comedy,Louis C.K.
2007,Author,1/15/07,Media,Josh Bernstein
2007,Historian,6/13/07,Academic,Allan Brandt
2010,Actor,3/30/10,Acting,Robin Williams
2001,Reporter,1/17/01,Media,Sam Donaldson
2003,Actress,7/14/03,Acting,Angelina Jolie
2002,Former Mayor of New York City,6/12/02,Politician,Michael Bloomberg
2014,United States Ambassador to the United Nations,11/11/14,Government,Samantha Power
2004,Actress,10/19/04,Acting,Marisa Tomei
2015,Actress,1/8/15,Acting,Allison Williams
1999,Actress,5/17/99,Acting,Jane Seymour
2015,Stand-Up Comedian,8/3/15,Comedy,Amy Schumer
2009,Journalist,6/11/09,Media,Katie Couric
2000,Singer-songwriter,2/14/00,Musician,Moby
2013,Actress,1/16/13,Acting,Jessica Chastain
2004,Commentator,5/13/04,Media,William Kristol
2001,Actress,2/14/01,Acting,Jessica Alba
2003,US senator,12/2/03,Politician,Sen. Tom Daschle
2005,Actor,1/4/05,Acting,Paul Giamatti
2003,Writer,3/4/03,Media,Walter Isaacson
2004,Actress,6/10/04,Acting,Jennifer Love Hewitt
2014,Non Profit Worker,9/24/14,Advocacy,Tia Torres
2013,Former United States Secretary of Labor,9/16/13,Politician,Robert Reich
2010,Actor,2/24/10,Acting,Tracy Morgan
2008,Reporter,10/27/08,Media,Campbell Brown
2001,Journalist,11/29/01,Media,David Halberstam
2007,Former Governor Of Arkansas,1/10/07,Politician,Fmr. Gov. Mike Huckabee
2003,Actress,7/30/03,Acting,Alyson Hannigan
2014,Actress,6/24/14,Acting,Jennifer Esposito
2009,Journalist,1/14/09,Media,Fareed Zakaria
2007,Lawyer,3/20/07,Misc,John Bolton
2006,Telvision Actor,7/10/06,Acting,Ilario Pantano
2004,Journalist,6/30/04,Media,Calvin Trillin
2010,Actress,1/21/10,Acting,Julie Andrews
2007,Commentator,10/2/07,Media,Chris Matthews
2010,Actress,6/14/10,Acting,Betty White
2004,Author,8/12/04,Media,Bryan Keefer
2008,Author,4/2/08,Media,William Safire
2012,Actress,1/26/12,Acting,Tilda Swinton
2008,Author,5/27/08,Media,Matt Taibbi
2008,Journalist,4/9/08,Media,Steve Coll
2008,Television Host,11/13/08,Media,Bill O'Reilly
2009,Businessman,6/10/09,Business,Saad Mohseni
2000,Actor,8/16/00,Acting,William Baldwin
2011,Journalist,9/20/11,Media,Ron Suskind
2002,Comedian,10/16/02,Comedy,Richard Lewis
2000,NA,7/31/00,NA,"Campaign Trail to the Road to the White House Mo Rocca, Vance DeGeneres"
2002,Actor,8/6/02,Acting,Antonio Banderas
2002,Journalist,8/20/02,Media,Jim Lehrer
2001,Diplomat,10/31/01,Government,Richard Holbrooke
2006,Film director,7/18/06,Media,M. Night Shyamalan
2000,Actress,4/18/00,Acting,Samantha Mathis
2001,Bass Guitarist,6/12/01,Musician,Gene Simmons
2011,Comedian,3/23/11,Comedy,Richard Lewis
2009,Political Scientist,1/29/09,Consultant,P. W. Singer
2011,Journalist,10/18/11,Media,Calvin Trillin
2013,Reporter,3/26/13,Media,Michael Moss
2013,Actor,12/3/13,Acting,Jared Leto
2002,Editor,12/3/02,Media,Katrina vanden Heuvel
2003,Actor,2/13/03,Acting,Ben Affleck
2004,Actor,3/18/04,Acting,Ethan Hawke
1999,Actress,3/22/99,Acting,Jennifer Grey
2001,Actor,7/16/01,Acting,Jon Favreau
2006,Journalist,3/28/06,Media,Fareed Zakaria
2003,NA,9/11/03,NA,No Guest
1999,Actress,5/26/99,Acting,Natalie Portman
2010,Former Mayor of Cincinnati,4/28/10,Politician,Ken Blackwell
2010,Comedian,6/16/10,Comedy,Louis C.K.
2008,Actor,10/6/08,Acting,Tim Robbins
2009,Former Governor of Arkansas,12/8/09,Politician,Mike Huckabee
2007,Actress,2/1/07,Acting,Sienna Miller
2004,Actor,2/11/04,Acting,Paul Rudd
2004,Author,7/14/04,Media,Sarah Vowell
2010,Television Host,4/13/10,Media,Rachel Maddow
2003,American Television Personality,7/10/03,Media,Carson Daly
2000,Actor,3/20/00,Acting,Chris Meloni
2001,Comedian,2/15/01,Comedy,Wanda Sykes
2006,Journalist,5/1/06,Media,Matthew Continetti
2008,Law Professor,4/15/08,Academic,Jack Goldsmith
2010,Chef,5/6/10,Misc,Mario Batali
2006,US senator,3/22/06,Politician,Senator Russ Feingold
2004,Singer-songwriter,2/25/04,Musician,Norah Jones
2015,Legal Scholar,1/6/15,Misc,Cass Sunstein
2005,Former President,12/5/05,Politician,Jimmy Carter
2008,Columnist,1/16/08,Media,Jonah Goldberg
2002,News Anchor,4/9/02,Media,Judy Woodruff
2010,Actor,10/5/10,Acting,Bruce Willis
2003,Actor,4/3/03,Acting,Colin Farrell
2008,Comedian,2/4/08,Comedy,Stephen Colbert
2012,Journalist,11/27/12,Media,Warren Buffett and Carol Loomis
2008,Comedian,9/30/08,Comedy,Bill Maher
2006,Former member of the United States Senate,8/22/06,Politician,William Cohen
2012,Former Us Senator,12/5/12,Politician,Alan Simpson
2015,Executive,2/3/15,Business,Bill Browder
2001,Actor,2/1/01,Acting,Tim Blake Nelson
2007,US senator,8/8/07,Politician,Sen. Joe Biden
2006,Former White House Counsel,7/11/06,Political Aide,John Dean
2003,Actor,12/9/03,Acting,Steve Buscemi
2005,Actor,2/16/05,Acting,Alan Cumming
2004,Actress,7/8/04,Acting,Christina Applegate
2005,Journalist,9/12/05,Media,Chris Mooney
2005,Actress,2/24/05,Acting,Christina Ricci
2013,Journalist,9/9/13,Media,Sheri Fink
2010,Actor,3/17/10,Acting,Snoop Dogg
2004,Actor,4/20/04,Acting,Mark Ruffalo
2014,Journalist,2/11/14,Media,Elizabeth Kolbert
2003,Actor,11/11/03,Acting,Peter Dinklage
2001,Actor,3/6/01,Acting,Ed Burns
2007,Editor,5/17/07,Media,Brink Lindsey
1999,Actress,8/2/99,Acting,Bebe Neuwirth
2010,Author,4/27/10,Media,Richard Whittle
2004,US president,8/9/04,Politician,Bill Clinton
2010,Former Governor of Minnesota,6/10/10,Politician,Tim Pawlenty
2004,Actress,12/6/04,Acting,Isabella Rossellini
2003,US senator,12/10/03,Politician,Sen. Zell Miller
2014,Filmmaker,12/9/14,Media,Kathryn Bigelow & Juan Zarate
2001,Commentator,10/24/01,Media,Greta Van Susteren
2000,Actress,5/30/00,Acting,Laura Kightlinger
2001,Guitarist,9/11/01,Musician,Dave Navarro
2007,Journalist,5/21/07,Media,Zaki Chehab
1999,Singer-songwriter,11/16/99,Musician,Tori Amos
2009,Vice President,11/17/09,Politician,Joe Biden
2007,Political Figure,9/19/07,Politician,Gen. Wesley Clark
2002,Actor,6/3/02,Acting,Colin Firth
2015,Former Senior Advisor To The Presidnet,2/10/15,Political Aide,David Axelrod
2014,Composer,8/6/14,Musician,Wu-Tang Clan
2014,Former Us Senator,3/4/14,Politician,Jim DeMint
1999,Film Actor,4/13/99,Acting,Josh Charles
2014,Actor,6/18/14,Acting,Kevin Hart
1999,Television Actress,5/24/99,Acting,Patricia Richardson
2009,Military,3/16/09,Military,Gen. Richard B. Myers
2011,Actor,6/15/11,Acting,Trey Parker & Matt Stone
2009,US senator,11/2/09,Politician,Bob Menendez
2009,President,9/17/09,Politician,President Bill Clinton
2006,Lawyer,1/12/06,Misc,Edward Lazarus
1999,Actress,8/17/99,Acting,Molly Ringwald
2014,Singer-Songwriter,9/4/14,Musician,Adam Levine
2008,US president,9/23/08,Politician,Bill Clinton
2003,Actor,9/23/03,Acting,Michael Caine
2004,Singer-songwriter,4/19/04,Musician,Melissa Etheridge
2009,Presidnet,1/26/09,Politician,President Jimmy Carter
2001,Actress,10/4/01,Acting,Kate Beckinsale
2013,Attorney at law,2/7/13,Misc,Neil Barofsky
2002,Actor,7/30/02,Acting,Robert Wagner
2010,Former Mayor of New York City,8/26/10,Politician,Michael Bloomberg
2001,Actress,3/20/01,Acting,Mary Stuart Masterson
2003,Filmmaker,1/14/03,Media,Michael Moore
2003,-,8/14/03,NA,"Again, A Look Back"
2005,Writer,12/8/05,Media,Ken Auletta
2005,Actress,3/22/05,Acting,Catherine Keener
2008,Journalist,8/13/08,Media,Philip P. Pan
2006,Actress,9/11/06,Acting,Maggie Gyllenhaal
2005,Actor,6/14/05,Acting,Will Ferrell
2000,Actor,10/19/00,Acting,Brendan Fraser
2011,Busines Magnate,1/31/11,Business,Bill Gates
2007,Broadcaster,10/3/07,Media,Ted Koppel
2003,Actress,1/7/03,Acting,Cameron Diaz
2014,Musician,11/10/14,Musician,Bruce Springsteen & Frank Caruso
2000,Actor,5/9/00,Acting,Jesse L. Martin
2010,Comedian,2/23/10,Comedy,Jeff Garlin
1999,Actor,6/10/99,Acting,Timothy Hutton
1999,Actress,6/17/99,Acting,Heather Graham
2007,Journalist,2/15/07,Media,Meredith Vieira
2003,Actor,11/19/03,Acting,James Spader
